,Unnamed: 0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Politeness,Text,confidence_in_prediction_gpt-3.5,confidence_in_prediction_gpt-4o,label_gpt4o,label_gpt-3.5,3.5,4
369,369,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"Good point Dan. instead of the OK/Cancel stuff, have you (user583126) considered a < noscript > solution?",0.1,0.85,A,B,impolite,polite
370,370,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,I don't see any element with ID or name of `sel2`. What gives?,0.6,0.1,B,B,impolite,impolite
371,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,How is it awkward? Which version of VS (they have different levels of js intellisense support)?,0.7,0.75,A,A,polite,polite
372,372,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Right, but thats 24KB when served via gzip, but on my file browser it shows 78kb. The other file should be MUCH LESS in size when served via gzip because its already 32KB as my file browser shows, no?",0.15,0.85,A,B,impolite,polite
373,373,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"Ok, so if you can't fond the correct tires for your car, you'll prefer to re-invent the wheel? Won't you change your tire-dealer?",0.7,0.3,B,B,impolite,impolite
374,374,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"Fixed it for you.  BTW, `apn_config` is a `std::vector`, right?",0.2,0.1,B,B,impolite,impolite
375,375,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"It seems that the string that I send is not null-terminated, could be this the problem? The string that I send is build with (string + string).c_str(), but shouldn't the c_str() method alredy add the NULL-terminator?",0.2,0.95,A,A,polite,polite
376,376,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Indeed. Can you compile a simple hello world?,0.8,0.85,A,A,polite,polite
377,377,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,"Um. What do you want to replace them with? And, maybe a little context would help, no?",0.2,0.75,A,B,impolite,polite
378,378,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Please post the actual compiler message. Does the error occur with minimal source files (just the mentioned lines without the stuff implied by ...)?,0.8,0.95,A,A,polite,polite
379,379,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"Why don't you use the DEBUG flag directly instead of 'delegating' the function to a class variable? It sounds like that telephone game, 'Chinese Whispers' (?)",0.6,0.3,B,B,impolite,impolite
380,380,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,I am running Windows 7. What built-in tools should I look for?,0.8,0.95,A,A,polite,polite
381,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,What....?  How are these related?,0.2,0.1,B,B,impolite,impolite
382,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,@Marc: Wow. Was it obvious that aali was a sockpuppet account?,0.2,0.75,A,B,impolite,polite
383,383,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Why do you mean by ""release"" and ""delete"" here? Does ""delete"" mean usage of `delete`, or erasing from the map?",0.3,0.85,A,A,polite,polite
384,384,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"What do you mean by ""There's no Interlocked function available that will actually swap values.""? Why can't you use these functions?",0.2,0.65,A,B,impolite,polite
385,385,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,@Mike: I don't know Java yet.  Could you explain what makes this work in Java but not in C++?,0.8,0.95,A,A,polite,polite
386,386,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Why do you want to use those? What are you trying to do?,0.2,0.65,A,B,impolite,polite
387,387,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,... not possible to my knowledge. Any reason you want something like that?,0.8,0.75,A,A,polite,polite
388,388,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,"Ok, you are right! But what is the reason for ostream& tab(ostream & output) to take a param as ostream& but not void?",0.2,0.85,A,B,impolite,polite
389,389,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,This strikes me as a rather weird use of templates.  What is it that you are trying to achieve?,0.2,0.75,A,A,polite,polite
390,390,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,commented out the for loop and it compiles fine so it should be the problem. just read somewhere that maybe i should be using a constant iterator?,0.2,0.1,B,B,impolite,impolite
391,391,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,What makes you think that this is the reason for the memory usage diff? Are your results repeatable?,0.7,0.75,A,A,polite,polite
392,392,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,first thank you all for your answers second i cant understend jim why you think i try to make fun of you? and last how i mark that the problem solved?,0.2,0.2,B,B,impolite,impolite
393,393,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,"What kind of error message do you get?
Did you try GDB ?",0.8,0.85,A,A,polite,polite
394,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Not reproducible. What is `EnvironTypes`?,0.2,0.1,B,B,impolite,impolite
395,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,what is the & sign for? why do it?,0.2,0.1,B,A,polite,impolite
396,396,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Please clarify your problem. Are you looking for some P2P solution, or want to play with the IP header?",0.8,0.95,A,A,polite,polite
397,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"That's a good idea, and then use default parameter window = NULL?  Are there other methods?",0.2,0.95,A,B,impolite,polite
398,398,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"@zr: **How is 0x5f7fffff ""even"" but 0x5f800000 is not?** What exactly do you mean by *nearest even*?",0.2,0.85,A,B,impolite,polite
399,399,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,"I don't know which of the answers I should select as the ""accepted answer"" as each one answers a part of my question. What is the normal procedure here?",0.8,0.95,A,A,polite,polite
400,400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,What is `swappable` for?  Why are there no comments in your code?,0.2,0.65,A,B,impolite,polite
401,401,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,"I would be concerned more with the layout of your data and how you're accessing them. Could you paste a sample of 10 rows, and the most common queries you're using?",0.8,0.95,A,A,polite,polite
402,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"What value does CreateProcessAsUser return?  If it returns zero (indicating an error), what does the GetLastError() function return?",0.2,0.95,A,A,polite,polite
403,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hardcore the password?  Would that make it a password to an adult site?,0.8,0.7,B,B,impolite,impolite
404,404,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"@Sachin - please post COMPLETE real code. You do realise the snippet posted won't compile and run without `Config` class definition, right?",0.2,0.65,B,B,impolite,impolite
405,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,So they're const global variables. Big deal...?,0.2,0.65,B,B,impolite,impolite
406,406,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,@There: That's a lot of code to wade through.  Are you saying you can't possibly simplify it in any further?,0.2,0.3,B,B,impolite,impolite
407,407,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,"This is just the ""name hiding"" issue. Why can't you just use the `using A::foo` clause ?",0.2,0.2,B,B,impolite,impolite
408,408,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,I notice that many questions you have asked are simply available through a Google search. You do know about Google ?,0.2,0.75,B,B,impolite,impolite
409,409,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"""real life examples""? You mean like spotting an xvalue in the supermarket, or wondering whether your car can be classified as  lvalue?",0.15,0.1,B,B,impolite,impolite
410,410,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,"You say you declare `class myApps`, you go and declare `class myClass`, and in the other file you declare `class MyClass`. Is this the exact code that causes you the problem?",0.2,0.85,A,B,impolite,polite
411,411,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,What programming environment is it being run in?  Have you turned up the compiler optimization?,0.2,0.85,A,A,polite,polite
412,412,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"If the zeros are not valid data, why are they in the vector to begin with?  If they are valid, why would you not want to StdDev to account for them?",0.2,0.75,A,B,impolite,polite
413,413,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"This cannot be the *only* relevant parts of your code, because this compiles fine.  Are you sure that the error message really corresponds to the lines you've shown here?",0.2,0.75,A,B,impolite,polite
414,414,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,"Can you post some code? You can have a map of maps like `std::map<Key1, std::map<Key2, Val>>`, can you use that to describe your situation?",0.6,0.85,A,A,polite,polite
415,415,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,"You're most likely using Visual C++, so it can't be a compiler bug since I'm getting `C4430` errors for the second code snippet. Is there a `using namespace std` or `using std::string` in any of your header files?",0.8,0.85,A,A,polite,polite
416,416,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"""I'm not sure what the most efficient way of doing this is.""  Try both and see which one is faster?",0.8,0.1,B,A,polite,impolite
417,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Use a thick pen for the line and thin one to draw the border. (BTW, What's that got to do with `C++`?)",0.2,0.3,B,B,impolite,impolite
418,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"The C specification says tm_years is ""Years since 1900.""  Why not just stick to the standard and avoid this whole mess?",0.2,0.15,B,B,impolite,impolite
419,419,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"Why are you storing the `first`/`second` iterators in another circular buffer? There could be arbitrarily many of those, why not put those into a linear container, preferably a container of pairs?",0.2,0.75,A,B,impolite,polite
420,420,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,"I remember having a similar problem. However, the link to the full code seems broken, could you update it?",0.9,0.95,A,A,polite,polite
421,421,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,showing some code would greatly help e.g. how did you declare 'path'?,0.2,0.85,A,A,polite,polite
422,422,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Vote down? Would you care to explain why?,0.8,0.85,A,A,polite,polite
423,423,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,That code works fine for me.  What does your **actual** code look like?,0.7,0.75,A,A,polite,polite
424,424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,What URL are you trying to access? Or is it all of them?,0.7,0.85,A,A,polite,polite
425,425,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,I've tried reading about them but most of the websites I've stumbled on don't really explain how one should actually use these. Do I just need a class which wraps my record header/data and then overloads << and >> to use these?,0.75,0.85,A,A,polite,polite
426,426,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,"im curious, why did you choose to use malloc()/free() inside the class instead of new/delete? also, what is your compiler?",0.2,0.85,A,B,impolite,polite
427,427,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"""*i need to include that function*"" What function? ""*i need to know an easy way to get it included and get started with it*"" What is 'it'?",0.6,0.1,B,B,impolite,impolite
428,428,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I believe that would be different on different hardware. What architecture?,0.8,0.95,A,A,polite,polite
429,429,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,"Your problem is not fully specified - when there is a blob you wish to identify, may there be other filed cells on the board separate from the blob? Also you talk about ""similarity"" - but are you after a precise pattern match or an approximate one?",0.8,0.85,A,A,polite,polite
430,430,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,"@littleadv and what's so strange? if I have this program running over bilion times, what's so strange, do you mind answering?",0.2,0.3,B,B,impolite,impolite
431,431,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,do you own any C++ books? if yes then why dont you try searching this in that ?,0.2,0.75,B,B,impolite,impolite
432,432,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,"If an object is cv::Mat, I can perform any linear algebraic, image processing, ... operations. What can I not do with it? :-)",0.2,0.95,A,A,polite,polite
433,433,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,"I think, the point here is I should have checked for error when i am doing ""ptr[0] = new char[strlen(psError) + 1];""

This might be the reason that it is throwing error when i am trying to delete it later?",0.6,0.85,A,A,polite,polite
434,434,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,Did you ever find a solution to this? If so could you post it as an answer to your question?,0.8,0.85,A,A,polite,polite
435,435,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"Did you build the wheels for your car on your own, or you bought the ready ones from the store? If you didn't reinvent the wheels literally, why are you considering it metaphorically?",0.2,0.3,B,B,impolite,impolite
436,436,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,Have you looked at free GUI automation tools like [AutoIt](http://www.autoitscript.com/site/autoit/)? Maybe it can do what you need?,0.9,0.95,A,A,polite,polite
437,437,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,and what is the problem? why don't you use recvfrom - which is the canonical way to read from UDP sockets?,0.2,0.15,B,B,impolite,impolite
438,438,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Is this for homework? What have you tried so far?,0.2,0.85,A,B,impolite,polite
439,439,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Thanks Cameron.  That makes sense, but then why isn't this access restricted to only copy constructors and assignment operators?",0.6,0.95,A,A,polite,polite
440,440,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,@T.E.D.: Um...thank you?,0.8,0.3,B,A,polite,impolite
441,441,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"@Monish If you don't know how to implement modes of operation, you shouldn't be implementing your own crypto code. Why not use an existing library, like KeyCzar?",0.7,0.3,B,B,impolite,impolite
442,442,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,You would be changing the semantics of the underlying language if you could do that - not usually a good idea. Maybe you'd be happier with a completely different programming language that has semantics for int/float expressions which are more to your taste ?,0.2,0.85,A,A,polite,polite
443,443,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,i want to insert data whole data of array into vector of a map without using for loops. is it possible to push back data set into vector of map?,0.2,0.01,B,B,impolite,impolite
444,444,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"That's what I thought. :) Well, what is solution for safe managing lua_State*?",0.9,0.85,A,A,polite,polite
445,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Where is the object created? Is it created on the stack, on the heap, or is it a global variable?",0.8,0.95,A,A,polite,polite
446,446,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,"@Mr.TAMER, I personally would like to know the latter. Would you mind to post a link for that?",0.8,0.95,A,A,polite,polite
447,447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"The question should not be ""are assertions good?"", but rather, ""when are assertions good?""",0.7,0.95,A,A,polite,polite
448,448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"When you're previewing the widget, which style are you using?  What operating system are you running designer on?",0.7,0.95,A,A,polite,polite
449,449,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,Well i would do that but i don't know how to. Maybe you can show me on thizs example please?,0.2,0.85,A,B,impolite,polite
450,450,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,@edA-qa mort-ora-y: Why instead of saying *I want it POD* do you not state what is it that you need? Why is it that you are so interested in having it be a POD?,0.2,0.2,B,B,impolite,impolite
451,451,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,@user705414: What platform are you using? Linux/Unix/Windows?,0.8,0.95,A,A,polite,polite
452,452,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Why would your application need such a structure? What are you doing?,0.3,0.2,B,B,impolite,impolite
453,453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"This doesn't fix your problem, but why are you mixing C++ and C-style strings?  For a start, you've engineered yourself a memory leak (where does the memory pointed to `buf` go?).",0.6,0.75,A,B,impolite,polite
454,454,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,"I think slicing means converting from derived class object to base class object. I think it is very common operation in C++, do you think slicing is a natural feature or a bad design?",0.8,0.95,A,A,polite,polite
455,455,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"According to your comments to some of the answers you don't want to use neither locks nor interlocked operations, yet you want the operation to be locked. How do you think you can achieve licking without using, well, locking?",0.7,0.75,B,B,impolite,impolite
456,456,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"@Chubsdad - my point was that there is a very small amount of memory being allocated above.  Even if we were using a non-throwing version of `new`, what's the likelihood of `new` failing to allocate the insignificant amount of memory in that program?",0.2,0.85,A,A,polite,polite
457,457,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,Maybe I'll sound stupid but... shouldn't it be `a[i][j]` ? Does the other syntax even work ?,0.6,0.75,A,A,polite,polite
458,458,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,Have you tried stepping through your program with a debugger?  Have you tried adding useful `cout` trace statements to investigate what's going on?,0.2,0.95,A,A,polite,polite
459,459,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"Its not ""really"" fast, it just runs at a normal rate. Ever heard of the saying, in the land of the blind, the one eyed man is king?",0.2,0.65,B,B,impolite,impolite
460,460,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,The question is quite unclear. Can you provide a test-case?,0.8,0.85,A,A,polite,polite
461,461,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"Well, when you call `new Class();`, it returns a pointer to the location of that instance of the class. Is that what you are referring to?",0.8,0.95,A,A,polite,polite
462,462,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,What exactly fails? What error are you getting?,0.8,0.85,A,A,polite,polite
463,463,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Lol -- +1. What **compiler** are you using?,0.2,0.75,A,B,impolite,polite
464,464,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Why are you using that in the first place? Why not `boost::posix_time::microsec_clock::local_time()`?,0.6,0.2,B,B,impolite,impolite
465,465,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,A _variable_ has scope; an _object_ has a lifetime. What exactly are you asking about?,0.8,0.85,A,A,polite,polite
466,466,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,this has nothing to do with C#.  Why did you add it as a tag?,0.8,0.2,B,B,impolite,impolite
467,467,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Saranyya: what task are you trying to accomplish?  why do you need to sleep with such precision?,0.2,0.75,A,B,impolite,polite
